	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	KO	WT	ko15	ko16	ko18	ko19	ko21	ko22	wt15	wt16	wt18	wt19	wt21	wt22
346	M280T2789	1.01816564370606	-0.141545668293339	0.890292603282662	280.016984270135	280	280.082604210139	2788.592	2782.719	2795.55	12	6	6	2942032.95777781	2199151.67915789	2579250.4332	1711820.032	2118031.59161905	1824953.984	3302721.35333337	2292925.32000001	2051176.82590476	1865185.36533334	1991723.90981819	2114477.76000001
347	M494T3128	1.01264475697493	-0.141258379269834	0.890950683159202	494.196054026491	494.162660240748	494.200012207031	3127.519	3101.886	3182.078	10	5	4	484938.065789472	347268.080842104	423997.450315795	375367.34205	400462.88025	439382.290285715	512972.532947367	396541.13255551	385146.108000004	377995.116166665	323536.972039474	506474.703913039
348	M338T3832	1.07950420825977	-0.140947793771526	0.891264484524147	338.201080106592	338.194462950796	338.204964490622	3832.4465	3824	3840.834	6	3	3	80379.2096191406	711015.495000003	244913.805555554	154551.072210526	23227.9092285156	82483.795335036	39045.5964226974	408664.095999999	254368.110210526	154494.504943848	420930.153473683	122151.699519231
349	M458T2946	1.14288963878276	0.141288273401142	0.892020282112027	458.249458852124	458.222545771128	458.32208619247	2945.977	2936.937	2958.704	6	1	5	35049.7337239583	1203598.61638095	71857.1374897204	25214.7369249132	15313.3532714844	52563.1752415707	550533.033142858	217481.432380953	144399.42	86053.8469880757	86757.5522105261	142886.954117646
350	M481T3320	1.02322469656328	-0.136154254476245	0.894422861923983	481.163176430925	481.100006103516	481.200012207031	3319.824	3307.124	3371.467	13	6	6	10921240.1864348	10828009.3066667	8944328.68945457	6564554.42086959	6360075.4298182	5756178.25018183	11197391.888	11492653.3706666	9045799.24591297	6573155.42191307	6630787.52690911	5581303.96945456
351	M503T3168	1.02843106088957	-0.135259781034192	0.895108381833406	503.108052469203	503.100006103516	503.200012207031	3168.2855	3167.989	3265.89	14	6	6	4810844.094	4456402.12254541	3582621.2556	2355995.24945455	2417541.78181819	2180178.98057143	4778155.4184	4937143.63927267	3627364.32218183	2493545.04533334	2494471.49714286	2035940.44952381
352	M554T3213	1.0335062658428	0.135004537441441	0.895328596289929	554.139060214285	554.092822830362	554.200012207031	3213.393	3211.142	3217.826	9	5	4	212828.387044271	125869.783764707	457554.355000003	389644.3809	323073.464380953	203635.98885	205913.433837891	347643.216761905	159431.32473273	408094.095000002	369031.420952381	166970.182555555
353	M474T3077	1.04312493280107	-0.1334327307711	0.896527689779511	474.103881046809	474.087301653991	474.220287884238	3076.916	3075.716	3143.038	8	4	4	262871.674818179	227134.372818182	190265.345523807	92038.6066894531	76041.1201171875	81765.6320000001	267902.633142857	276743.431909092	151437.0816	124245.053710938	92078.3274414063	57821.4465882349
354	M531T3353	1.0308205064635	-0.130567403885557	0.898782561513038	531.200012207031	531.100036621094	531.200012207031	3353.313	3336.938	3419.84	15	6	6	6444674.21866667	5629492.0498182	4627131.4836	2924720.72533334	2830861.14133334	2927312.28647619	6551976.41600002	6749949.4258182	4340520.2808	3008564.61409524	2934544.1616	2580990.6576
355	M313T3290	1.03346121933262	-0.128056839065665	0.900664512035352	313.174369604539	313.100006103516	313.189267160143	3289.6975	3280.78	3291.934	12	6	6	1225817.54999999	1075844.97768421	862661.587368432	530671.4151	462568.708105262	469316.761157894	1230795.81499999	1269568.8174	750402.914699999	564428.002421051	509199.444842104	457307.085000002
356	M426T3598	1.08671611781285	0.127791806528462	0.900864186814618	426.200012207031	426.200012207031	426.200012207031	3598.395	3562.711	3643.263	6	3	3	10514.8385699728	79201.9974166667	211945.241590712	10283077.7122051	6937764.43830303	6091112.20855176	18599.0434337798	38790.6150220788	241822.527850116	8906813.72746668	7670588.81383781	4852718.30571431
357	M478T3616	1.0153475543857	-0.128316323926346	0.900927696754852	478.205492588189	478.200012207031	478.245262852254	3616.2605	3592.644	3646.13	12	6	6	1369781.95560002	1224491.9976	1694280.04571429	1268675.59619048	1376508.97890909	1760947.01714286	1870118.0952381	972088.795000004	1865883.6252	1180443.34995	1489173.18654546	1450420.6992
358	M554T3342	1.03847120113863	0.12762926006074	0.901110397797541	554.196046698264	554.160764134657	554.200012207031	3341.7055	3331.908	3343.253	4	1	3	368484.072315789	180104.76127778	236534.536214193	184343.63675944	124293.618594899	133351.452270508	394694.056000001	239440.077263161	218758.889055555	84696.8984375	129075.78125	114986.784925673
359	M306T3506	1.03041389419756	0.121635296766942	0.905597394761711	306.111578780702	306.095327520647	306.134024079465	3505.9955	3500.923	3510.688	10	6	4	125473.85364706	218249.82635294	337795.682823527	159274.083368421	153809.5458	139507.233157894	266504.78752941	212509.622117646	272840.239166665	154863.772333335	96810.1491292318	97107.0398763021
360	M498T3369	1.02356114870146	0.117575349046522	0.909038850928039	498.200012207031	498.100006103516	498.208419194431	3369.317	3332.199	3449.685	26	6	6	193760.828526315	643532.4792	851085.537899999	721769.02455	610146.043136365	454487.839272728	272313.8196	656610.76635	708213.42765	641035.794285715	588030.240000006	528592.400761898
361	M330T3501	1.02813433654037	-0.116482877265161	0.909973371069037	330.149157734203	330.10544019593	330.200012207031	3500.9565	3491.679	3507.569	6	2	4	94656.8096249991	102732.86	112024.983111111	70208.365837546	53767.2706370634	51909.0045301649	124849.442117646	125403.431294119	103233.318105263	65765.3482105262	31352.6467715993	48348.6808946398
362	M426T3018	1.04201265036472	-0.115158854736583	0.910602310322377	426.100006103516	426.093234323495	426.100006103516	3017.5275	3014.833	3028.272	12	6	6	792979.175894747	843517.439699999	588996.111157893	282697.26285	231450.980000001	120684.850124999	821819.407949999	919600.63242105	386864.379157894	295901.813368425	318466.789473683	237842.66595
363	M389T3353	1.02076331459091	-0.114668662016764	0.911117533722603	389.191256135038	389.152785138683	389.200012207031	3353.081	3336.938	3358.983	12	6	6	1199783.26247619	1140158.58877272	1008373.96755	673382.3355	659322.262857144	724902.054449999	1231191.85676191	1357790.24457143	959959.109399999	677888.857904762	648895.56285	642441.70905
364	M250T3650	1.02888360034581	-0.105750413438514	0.917877208263932	250.128878668766	250.100006103516	250.160912046874	3649.674	3622.253	3684.644	12	6	6	347794.775041668	238893.441272728	248245.609636364	126623.762086957	107844.147636362	118626.971583333	281745.026636364	336058.763478258	215534.929727273	149872.756173914	139317.285708332	99814.4919130439
365	M305T3506	1.02404326315614	-0.102172678811374	0.920657871691091	305.100006103516	305.098082009368	305.128044712905	3505.943	3498.323	3510.688	11	6	5	557848.32141177	990038.12611764	1523254.27341175	748182.724500009	643288.347	635215.26673684	1196708.95270587	1030918.10738888	1237490.77405555	708628.753666675	461331.948974609	585316.919894735
366	M438T3457	1.01594227000159	0.0983623632234058	0.923590919055137	438.166484091307	438.124846400265	438.200012207031	3457.413	3445.38	3463.999	12	6	6	3472534.68000002	3562086.93818183	2785907.04254546	2003832.92869563	2084213.72800001	1943269.08092309	3299908.92000002	3440934.41709092	2944405.6389091	2185618.27826088	1841180.79533333	1891047.58527999
367	M327T3506	1.02255550540529	-0.0951464928586984	0.926081361563598	327.100006103516	327.044151180996	327.114517235272	3505.943	3499.098	3509.134	11	6	5	190747.102000002	275564.807444443	465617.920555553	263114.601052631	185070.329999999	202417.739166666	356507.684470586	296447.42611111	416275.22222222	248423.975944447	115602.492675781	184970.519157894
368	M460T3454	1.02649728678122	-0.0928810474524372	0.927856991727589	460.133755080773	460.098243133373	460.188790701331	3454.2545	3447.85	3456.565	6	3	3	130848.639217391	113363.41305	122720.2491	72831.0336914062	35688.8990478516	48343.7817626953	168004.342434783	107421.461333333	98293.0940952382	62772.0433959961	44140.2469418174	57044.0009155273
369	M321T3654	1.04051704447097	-0.0861217984167543	0.933088384614594	321.153701164906	321.100006103516	321.200012207031	3654.355	3631.36	3676.289	9	5	4	297015.323359998	282316.235045455	323305.086399998	38719.5805333336	96046.9003333329	30523.7012894242	52232.1549362909	422866.367727274	293428.122541665	200103.610400001	117510.871863635	25054.9382324219
370	M558T3392	1.02328681428221	-0.0861004022599737	0.933092676132291	558.175163547099	558.129809008352	558.200012207031	3392.17	3374.142	3393.776	8	4	4	98696.4376464844	98400.9260999999	314872.10536842	219182.535619048	252868.135619048	165063.10125	74502.0473510742	235864.56915	120622.604370117	275705.066250004	310054.62552381	159092.817
371	M366T2790	1.00830811397943	-0.0810192351181195	0.937026192022647	366.10528678965	366.100006103516	366.145281202609	2789.8945	2782.719	2795.55	12	6	6	652282.58273685	553363.1901	747021.662545456	818030.943130438	942350.69672727	771053.994899999	722235.730105272	532891.18305263	702447.949304351	868236.678079996	810665.234000002	884880.735000005
372	M448T3412	1.05289678157504	-0.0806677431076388	0.937297955675123	448.200012207031	448.200012207031	448.200012207031	3412.0765	3372.687	3447.305	6	3	3	19286.4292103161	5536.8091818182	21448.0299849077	1175355.33035294	1012971.60295455	604947.264136365	14456.9963060462	3901.8310879794	34566.9929547991	1098277.488	1078385.138	760159.83575
373	M558T3532	1.01768301213879	-0.0799362283154569	0.937878137965642	558.184022035728	558.042429867865	558.200012207031	3531.83	3519.747	3537.433	12	6	6	478131.776347828	376766.980571429	319508.502857143	237221.741714286	207943.335227273	196542.0705	462254.262583336	433107.430272728	338304.048863637	232198.858956523	194246.235000001	188117.94465
374	M461T3910	1.02836661735176	-0.0778421217737068	0.939529997719926	461.200012207031	461.196132457531	461.232002451118	3910.031	3902.133	3914.157	7	3	4	87506.7547381366	379994.197439998	391032.229806453	243735.156666669	119821.60429455	151435.945048828	62445.1568019701	172755.337384905	515938.210666667	236766.576714288	149290.044999999	275292.844714287
375	M284T2719	1.01189330448859	0.0739791811240033	0.942490206804176	284.100006103516	284.100006103516	284.108677579022	2718.697	2715.748	2722.606	12	6	6	733321.817263156	939243.851789471	650687.012347829	550520.828896549	432174.119619048	524801.28765	878794.629789471	779270.236947366	573395.647846152	577530.179586207	400051.2984	576682.154999996
376	M309T2923	1.01399802736172	0.0727406478025262	0.943591860707652	309.100006103516	309.067202756432	309.100006103516	2923.461	2915.23	2937.855	11	5	6	820897.836947366	406371.448105262	490685.200666672	258387.32955	570486.873	448465.402421051	655900.74105263	535264.54335	450819.841350006	323317.10505	621911.130000009	366731.331263157
377	M282T3658	1.02650958851898	0.0710506195372232	0.944805443647672	282.184388870262	282.164946314838	282.194682117986	3658.039	3623.123	3684.644	7	3	4	695800.819458337	548698.102909092	601572.41686956	239524.538652344	94321.3392469618	305437.259217389	540116.710095239	792999.46356522	534836.410956517	400417.094772728	101565.522010216	51235.0479101562
378	M567T3574	1.01943050281839	-0.0708369954481162	0.945323860169775	567.192110687059	567.173603224176	567.200012207031	3573.686	3564.755	3577.497	7	3	4	268941.35235	66556.3199999999	81602.1949013158	88572.1806640625	274791.93359091	219015.665217392	201341.596500651	224521.81155	74363.3600688734	190798.994285714	183673.766095238	144200.510315789
379	M331T3498	1.00933266720021	-0.0691084207582157	0.946402082723714	331.145851824147	331.100006103516	331.19215292551	3497.629	3447.85	3501.533	17	6	6	466357.165411769	490815.3	438999.397375004	372786.981055554	320962.880526315	307401.046631578	600145.551529418	402078.234999999	301914.002249997	414769.745666665	312639.4512	388149.200947373
380	M502T3168	1.01417266498796	-0.0688890993710786	0.946437792551979	502.105570924975	502.100006103516	502.194746977684	3168.1905	3167.989	3169.663	12	6	6	16972821.72	15739987.3076362	12729848.4906667	8332544.13890911	8505189.92436366	7657925.46133334	16450453.9296	17052646.1410907	12650641.8385455	8848866.46218184	8794519.07657144	7132401.93219048
381	M400T3589	1.04352368745684	0.0620905325613852	0.951721458784054	400.200012207031	400.200012207031	400.200012207031	3589.4955	3551.281	3638.344	6	3	3	11541.869934082	14674.4534117649	141696.334870991	12036678.8712727	6745245.84933329	5488584.30766669	11083.7402191162	12199.3635541131	188867.679995888	10756761.9550968	7160707.13185191	5289514.72127997
382	M393T3622	1.02121125858217	0.059723118897364	0.953565024768484	393.162812324827	393.100006103516	393.210013455566	3621.668	3589.975	3644.425	10	4	5	399851.877368426	382029.020000002	273051.506666665	95326.2902367001	43350.9630237926	198823.767600003	431680.535333338	171663.092470587	328382.8482	86402.6573597301	114428.737777777	230953.75605
383	M500T2799	1.02333256181272	-0.0592681075553321	0.953946147969732	500.210763077915	500.18425876487	500.222831863969	2798.53	2793.216	2810.194	7	3	4	235322.261055554	53023.765	124907.605777777	143302.355	48833.1331140855	27586.274988511	214982.678111114	46967.021484375	126973.332444446	134956.114055555	78508.7146315799	45356.4717371324
384	M381T2687	1.02102796913884	-0.0581254342595476	0.95479565043916	381	381	381	2686.7225	2679.784	2687.668	6	3	3	1822015.03714285	1040975.8527742	1053454.83200001	503376.368686018	416156.594580078	466478.338698815	1853495.07972414	759658.188320005	1313396.04748387	541716.799804688	505557.34851888	440133.462688578
385	M536T3694	1.020641746907	-0.0515570260774323	0.959991706351292	536.200012207031	536.200012207031	536.210837671948	3694.295	3665.607	3726.472	12	6	6	7608849.498	6678458.21634777	5219486.47854547	1914597.3888	2338714.91657143	2237706.63009524	4689884.35200006	11134563.9534544	3746025.43563637	2421430.60000001	2594298.9924	1948250.0736
386	M532T3353	1.01182617030455	-0.0479441284323669	0.962709749694766	532.188703491117	532.151946809159	532.200012207031	3353.081	3336.938	3358.983	12	6	6	1473748.99454546	1218999.43381819	960732.194699999	631348.73904762	580965.7782	595262.502095239	1425010.05018182	1402574.86181819	915863.513249999	624894.875428572	618906.426	538391.31345
387	M317T2792	1.0229108567535	-0.0460942440143746	0.964150521042014	317	316.988889433392	317	2792.11	2785.42	2795.55	7	4	3	554864.609052639	154072.685	355561.33485	77830.4532199436	122418.36953896	109807.662	623123.96625	204779.9673	285929.71509091	104705.518663194	64393.2358398438	123114.94582648
388	M314T3290	1.01031866302482	-0.0401904432503984	0.968771489932297	314.153069188678	314.135794560543	314.200012207031	3290.016	3284.57	3296.526	7	3	4	292071.254999997	242072.318736841	231155.24589474	171199.743857936	106183.659462377	111245.140213816	324236.699999996	286295.0829	198117.642000003	155758.16632952	86436.5149999999	114990.244551809
389	M559T3391	1.01014834692704	-0.0392122116764224	0.969494408572987	559.158120071542	559.125054935395	559.189835304593	3391.442	3374.142	3395.391	6	3	3	27852.8680664062	38543.15355	106633.749499999	86501.177904762	84898.7840909093	57530.0709035773	33917.8309570312	87921.8730526314	40413.8946533203	93621.5688000013	99975.5561818184	50188.3079127262
390	M537T3704	1.01533556274302	-0.0383151740602262	0.970246362999521	537.200012207031	537.200012207031	537.261062501036	3703.703	3665.607	3744.256	13	6	6	2370711.456	2162158.95299999	1564902.30247619	591917.2983	712216.088380953	686987.49104762	1448402.60800002	3435601.05199996	1133252.44436364	742767.780000004	814693.865142858	638223.574857143
391	M404T2691	1.00725931137212	-0.0382209273917493	0.970266540634004	404.089279257838	404	404.104026253708	2690.6925	2667.264	2698.117	8	5	3	299182.047321428	215939.62575	128681.339428572	165838.619941406	200954.042785715	322108.774107143	314592.250642857	255091.583275864	157515.3474	123534.382873535	231130.250300481	260515.15140625
392	M534T3583	1.01217382888217	0.034772169748349	0.972947080455189	534.200012207031	534.200012207031	534.202905793712	3583.4615	3573.575	3593.686	12	6	6	2558524.59999997	2094532.26666667	1856769.3564	786136.614095239	670008.3033	634951.85835	2168827.07999998	2761014.18666663	1391468.01980951	853520.600099999	766481.211	556165.080315788
393	M408T3441	1.01147315193421	0.0285075615624936	0.977830259769655	408.171452275976	408.100006103516	408.200012207031	3440.63	3435.32	3498.229	11	5	5	108910.260374999	573379.772952382	853918.232489794	233681.4639	270934.486010742	231425.981789473	268866.145086956	597722.607238096	751128.358897962	146992.376421052	236742.739514803	245023.809473684
394	M535T3862	1.00641140201146	-0.0261399381564581	0.979669370345919	535.299987792969	535.299987792969	535.314573813792	3862.289	3830.952	3869.349	5	3	2	127836.812445747	694451.376514284	432659.756689655	366615.928629557	352808.897583333	455217.503999996	93433.1667911305	456347.025610352	493017.351390165	396085.839927936	479934.61458621	526349.357538463
395	M371T3644	1.01265070774309	0.0224210813579086	0.982553216121338	371.19463030281	371.179119544137	371.200012207031	3644.194	3631.455	3656.299	5	3	2	501808.198421059	378297.504	196485.034777777	81430.1271654212	37801.0734375	30201.7802734375	529104.586777775	342909.702421057	189189.2296875	61812.6504755435	54018.42671875	33672.8163574219
396	M240T3660	1.00691441986722	-0.0208169143413115	0.983938039754553	240.158620309802	240.100006103516	240.199996948242	3660.101	3634.363	3697.023	8	4	4	112440.555	95059.9024761906	193768.652319999	170641.491708332	65104.3352614183	146563.042791667	30530.5211759868	270872.932846156	176425.150681816	187062.973090908	75235.9352499993	48868.4536621094
397	M592T3631	1.01236751912463	-0.019302135647191	0.984982268358442	592.200012207031	592.100036621094	592.23690584164	3631.153	3610.99	3667.588	5	2	3	55849.0284978693	11612.3000000001	20225.1262019231	32930.5996791295	235165.394285715	198975.665000001	12357.6026367188	281505.940000002	26571.9608968099	36278.3811250003	42889.98046875	162015.230117646
398	M329T3499	1.00291771417074	-0.0143643902313542	0.988910298455538	329.105092281085	329.096966111913	329.13919235875	3499.3945	3493.918	3506.014	12	6	6	325363.790117645	367926.805000001	409585.08472222	291867.379052631	259407.67695	211961.166421052	432441.760235291	481405.639764711	382402.714210525	227057.789444443	187019.34975	161229.429999999
399	M497T3398	1.00427196325275	-0.0141367697112506	0.988999528748973	497.200012207031	497.100006103516	497.200012207031	3397.707	3331.909	3462.715	25	6	6	8063598.67733334	8286158.88618173	8014609.40800001	7258384.37818174	2123570.98105266	1572471.63536842	8397284.08380953	7664673.53600001	8015786.25219048	7276387.61527275	2071029.7908	2044513.278
400	M340T3320	1.00232028149341	-0.0140222111939681	0.989105768260227	340.16987179175	340.125397315183	340.200012207031	3319.836	3316.688	3322.94	6	3	3	962714.157725941	853736.414458338	883203.401633523	867891.491921165	330402.124500003	591805.523217394	943801.588789506	936253.537458327	833265.830688477	712433.211738281	531026.65875	543389.77709091
401	M578T3844	1.00551545653595	-0.00936596770136466	0.992712164948087	578.294340348748	578.268919880925	578.386589986822	3844.1985	3810.713	3853.533	8	3	4	2033592.76715789	966805.683679995	589139.519291663	262584.335220337	296235.419335938	20414.7551967076	1949132.04577777	986891.316782613	534009.167125003	400878.161708335	194177.88203125	126676.589878627
402	M231T2517	1.00073359907685	0.00201360959027845	0.998434911219769	231.023605776905	231	231.081232893093	2516.944	2509.062	2535.807	6	3	3	302142.507629395	75306.5343529407	222609.068315789	286232.145931036	435094.492105262	111182.213378906	560258.9296875	77805.7568359375	172437.030137804	240261.211545452	201316.153866668	179437.720235293
403	M572T3664	1.00040753129031	-0.000425466890283288	0.999669709381167	572.200012207031	572.018082786865	572.210153150556	3664.498	3658.749	3677.566	7	5	2	212129.490000001	1007070.94588235	187286.9562	31602.2546772204	77638.2967058831	93593.067444444	7507.4595489502	1304439.09738888	72662.6013901654	40946.7972412109	28346.5840087891	156074.319999998
404	M353T2515	1.00019660736629	-0.000331573117897245	0.999742286115267	352.945829610814	352.910324598375	353	2514.868	2507.638	2542.067	8	4	4	38590.1266961349	67234.9468499999	586587.0786	557009.512941173	326683.487124998	85987.8283076925	31773.8300916884	45960.7641601562	879668.682206897	325257.810083331	213709.02523077	166049.648470587
